ID,Name,Winery,Year,Rating,Rates_count,Price,Currency,Discovery_Params
18199,Madrona Ranch Cabernet Sauvignon,Abreu,2013,4.8,50,930.0,USD,"US Red, Rating >1, any price"
7432744,Meleagris Gallopavo Vineyard Old Vines Cabernet Sauvignon,Christopher Tynan,2017,4.8,50,299.99,USD,"US Red, Rating >1, any price"
87663,Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon,Paul Hobbs,2009,4.8,48,674.95,USD,"US Red, Rating >1, any price"
5935532,Raison d'Etre,Pahlmeyer,2016,4.8,46,1199.95,USD,"US Red, Rating >1, any price"
5544590,Houyi Vineyard Red,Realm,2015,4.8,46,369.0,USD,"US Red, Rating >1, any price"
1241963,Proprietary Red,Sloan,2015,4.8,43,1057.0,USD,"US Red, Rating >1, any price"
1665185,Cabernet Sauvignon GIII (G3) Beckstoffer Georges III Vineyard,Schrader,2015,4.8,41,459.08,USD,"US Red, Rating >1, any price"
6765618,Beckstoffer Missouri Hopper Vineyard Cabernet Sauvignon,Boich Family Cellar,2018,4.8,38,279.97,USD,"US Red, Rating >1, any price"
89448,Estate Red,Futo,2010,4.8,37,1159.0,USD,"US Red, Rating >1, any price"
4437272,Reserve Cabernet Sauvignon,Odette,2013,4.8,37,1748.0,USD,"US Red, Rating >1, any price"
11151022,Hartwell XX,Realm,2018,4.8,35,729.95,USD,"US Red, Rating >1, any price"
2219287,Cabernet Sauvignon Vineyard 887,Del Dotto,2010,4.8,32,399.99,USD,"US Red, Rating >1, any price"
2316985,Beckstoffer To Kalon Vineyard Cabernet Sauvignon,The Debate,2015,4.8,32,299.0,USD,"US Red, Rating >1, any price"
2726584,Cabernet Sauvignon Passionnément,Morlet Family Vineyards,2016,4.8,31,378.0,USD,"US Red, Rating >1, any price"
1873808,Cariad,Colgin,2017,4.8,30,643.08,USD,"US Red, Rating >1, any price"
2001547,True Vineyard Cabernet Sauvignon,Outpost,2016,4.8,30,660.0,USD,"US Red, Rating >1, any price"
10189896,Proprietary Red,Institution,2018,4.8,28,174.99,USD,"US Red, Rating >1, any price"
1880856,Herb Lamb Vineyard Cabernet Sauvignon,Colgin,2004,4.8,27,389.0,USD,"US Red, Rating >1, any price"
1911534,Opus One,Opus One,2015,4.7,5929,909.0,USD,"US Red, Rating >1, any price"
66294,Special Selection Cabernet Sauvignon,Caymus Vineyards,2014,4.7,5889,734.99,USD,"US Red, Rating >1, any price"
16587,Insignia,Joseph Phelps Vineyards,2012,4.7,2858,130.0,USD,"US Red, Rating >1, any price"
1771983,Poetry Cabernet Sauvignon,Cliff Lede,2021,4.7,1187,369.0,USD,"US Red, Rating >1, any price"
4314682,Reserve Cabernet Sauvignon,Cade,2021,4.7,1070,269.99,USD,"US Red, Rating >1, any price"
5194,Rutherford,Quintessa,2012,4.7,1043,225.0,USD,"US Red, Rating >1, any price"
1868630,Beckstoffer Las Piedras Vineyard Cabernet Sauvignon,Paul Hobbs,2020,4.7,874,314.65,USD,"US Red, Rating >1, any price"
2416786,Cabernet Sauvignon Villa del Lago,Del Dotto,2008,4.7,789,499.99,USD,"US Red, Rating >1, any price"
5274,Hillside Select Cabernet Sauvignon,Shafer,2012,4.7,744,520.0,USD,"US Red, Rating >1, any price"
2103151,Beckstoffer Dr. Crane Vineyard,Realm,2022,4.7,729,550.0,USD,"US Red, Rating >1, any price"
1612085,Lotus Vineyard Cabernet Sauvignon,Dana,2016,4.7,616,671.0,USD,"US Red, Rating >1, any price"
4525337,Stock Syrah,Sine Qua Non,2018,4.7,564,689.99,USD,"US Red, Rating >1, any price"
3988902,G.B. Crane Vineyard Cabernet Sauvignon,The Crane Assembly,2019,4.7,553,275.42,USD,"US Red, Rating >1, any price"
4861079,Piranha Waterdance,Sine Qua Non,2014,4.7,529,349.99,USD,"US Red, Rating >1, any price"
1582908,Five Shooter Grenache,Sine Qua Non,2010,4.7,518,499.99,USD,"US Red, Rating >1, any price"
1914259,Next of Kyn,Sine Qua Non,2020,4.7,498,399.99,USD,"US Red, Rating >1, any price"
2029092,Cabernet Sauvignon Beckstoffer To Kalon Vineyard,Schrader,2019,4.7,446,805.0,USD,"US Red, Rating >1, any price"
3075039,Au Paradis Cabernet Sauvignon,Peter Michael,2012,4.7,440,552.0,USD,"US Red, Rating >1, any price"
3151730,Cabernet Sauvignon T6 Beckstoffer to Kalon Vineyard,Schrader,2019,4.7,417,370.0,USD,"US Red, Rating >1, any price"
1104820,Continuum Estate,Continuum,2017,4.7,407,246.0,USD,"US Red, Rating >1, any price"
2807532,Cabernet Sauvignon Connoisseurs' Series,Del Dotto,2010,4.7,404,596.0,USD,"US Red, Rating >1, any price"
8075594,The Hated Hunter Syrah,Sine Qua Non,2017,4.7,390,456.0,USD,"US Red, Rating >1, any price"
4383930,Armaan,PerUs,2021,4.7,352,562.66,USD,"US Red, Rating >1, any price"
7139566,Ratsel Syrah,Sine Qua Non,2016,4.7,348,310.0,USD,"US Red, Rating >1, any price"
1145461,M. Etain,Scarecrow,2012,4.7,342,338.0,USD,"US Red, Rating >1, any price"
1719376,Cabernet Sauvignon,Eisele Vineyard,2010,4.7,335,567.0,USD,"US Red, Rating >1, any price"
4861082,Shakti Grenache,Sine Qua Non,2014,4.7,322,575.0,USD,"US Red, Rating >1, any price"
4856964,Sacrashe Vineyard Cabernet Sauvignon,Hall,2018,4.7,314,568.0,USD,"US Red, Rating >1, any price"
6892,Les Pavots,Peter Michael,2016,4.7,310,299.0,USD,"US Red, Rating >1, any price"
1678011,Cabernet Sauvignon,Levy & McClellan,2015,4.7,306,973.0,USD,"US Red, Rating >1, any price"
2037555,Cabernet Sauvignon,Spottswoode,2010,4.7,305,466.0,USD,"US Red, Rating >1, any price"
1128247,Pritchard Hill Cabernet Sauvignon,Chappellet,2016,4.7,304,349.99,USD,"US Red, Rating >1, any price"
86667,Lorraine Estate Syrah,Alban Vineyards,2019,4.7,299,266.79,USD,"US Red, Rating >1, any price"
2332074,G.III Cabernet Sauvignon,Fairchild Estate,2012,4.7,297,752.0,USD,"US Red, Rating >1, any price"
2336492,Cemetery Cabernet Sauvignon,Behrens Family Winery,2017,4.7,290,258.99,USD,"US Red, Rating >1, any price"
7002,Estate Cabernet Sauvignon,Staglin,2014,4.7,286,259.99,USD,"US Red, Rating >1, any price"
16579,Backus Vineyard Cabernet Sauvignon,Joseph Phelps Vineyards,2016,4.7,266,722.0,USD,"US Red, Rating >1, any price"
7147613,Dirt Vernacular,Sine Qua Non,2016,4.7,264,406.0,USD,"US Red, Rating >1, any price"
4424240,J. Davies Jamie,Davies,2019,4.7,255,273.28,USD,"US Red, Rating >1, any price"
9343216,Ziehharmonika Syrah,Sine Qua Non,2018,4.7,250,349.99,USD,"US Red, Rating >1, any price"
4455,Keefer Ranch Pinot Noir,Kosta Browne,2014,4.7,248,130.0,USD,"US Red, Rating >1, any price"
10022,La Joie,Verite,2012,4.7,237,400.19,USD,"US Red, Rating >1, any price"
2327213,The Lark,Larkmead,2019,4.7,231,349.99,USD,"US Red, Rating >1, any price"
1173568,The Maiden,Harlan Estate,2012,4.7,227,394.0,USD,"US Red, Rating >1, any price"
87360,Beckstoffer To Kalon Vineyard Cabernet Sauvignon,Paul Hobbs,2012,4.7,221,1241.6,USD,"US Red, Rating >1, any price"
3987226,5500,Futo,2016,4.7,207,1111.0,USD,"US Red, Rating >1, any price"
4827751,Las Posadas,Abreu,2016,4.7,207,711.0,USD,"US Red, Rating >1, any price"
4110294,Precious Cabernet Sauvignon,Hundred Acre,2005,4.7,205,1398.0,USD,"US Red, Rating >1, any price"
12368,ERA Red,Alpha Omega,2016,4.7,198,623.0,USD,"US Red, Rating >1, any price"
7804713,E Grenache,Sine Qua Non,2015,4.7,184,384.99,USD,"US Red, Rating >1, any price"
3356528,Beckstoffer Georges III Vineyard Cabernet Sauvignon,B Cellars,2017,4.7,176,259.0,USD,"US Red, Rating >1, any price"
2128723,Rubicon,Inglenook,2006,4.7,170,399.97,USD,"US Red, Rating >1, any price"
2988844,Gap's Crown Vineyard Pinot Noir,Kosta Browne,2019,4.7,165,287.49,USD,"US Red, Rating >1, any price"
2284117,James Berry Vineyard Rocket Block,Saxum,2018,4.7,163,599.99,USD,"US Red, Rating >1, any price"
1639971,Sugarloaf Mountain Vineyard Proprietary Red,Bevan Cellars,2015,4.7,162,275.08,USD,"US Red, Rating >1, any price"
10023,Le Désir,Verite,2012,4.7,161,343.85,USD,"US Red, Rating >1, any price"
1646589,Mole Hill Vineyard Cabernet Sauvignon,Lail Vineyards,2015,4.7,152,349.99,USD,"US Red, Rating >1, any price"
1180996,Five Shooter Syrah,Sine Qua Non,2010,4.7,152,599.95,USD,"US Red, Rating >1, any price"
6767257,Testa dei Cherubini,Sine Qua Non,2014,4.7,151,484.0,USD,"US Red, Rating >1, any price"
4588588,Patine Grenache,Sine Qua Non,2011,4.7,150,361.0,USD,"US Red, Rating >1, any price"
2380199,Howell Mountain Cabernet Sauvignon,Hall,2015,4.7,147,394.0,USD,"US Red, Rating >1, any price"
2595686,Pictures,Sine Qua Non,2007,4.7,139,727.0,USD,"US Red, Rating >1, any price"
1124678,Broken Stones,Saxum,2015,4.7,130,246.0,USD,"US Red, Rating >1, any price"
7083976,Beckstoffer Missouri Hopper Vineyard Cabernet Sauvignon,Venge Vineyards,2018,4.7,126,221.54,USD,"US Red, Rating >1, any price"
1504378,Cabernet Sauvignon,Memento Mori,2019,4.7,125,499.99,USD,"US Red, Rating >1, any price"
3238702,Proprietary Red,Bevan Cellars,2019,4.7,123,252.96,USD,"US Red, Rating >1, any price"
2292689,The Duel Estate Grenache,Sine Qua Non,2008,4.7,121,486.0,USD,"US Red, Rating >1, any price"
1587814,A Shot In The Dark,Sine Qua Non,2006,4.7,117,1397.0,USD,"US Red, Rating >1, any price"
5420759,Stockholm Syndrome Syrah,Sine Qua Non,2010,4.7,112,1705.0,USD,"US Red, Rating >1, any price"
1124677,James Berry Vineyard,Saxum,2009,4.7,112,233.0,USD,"US Red, Rating >1, any price"
6022056,Le Supplement,Sine Qua Non,2013,4.7,111,607.0,USD,"US Red, Rating >1, any price"
1394049,Pièce de Résistance,Pahlmeyer,2019,4.7,110,695.0,USD,"US Red, Rating >1, any price"
2020318,Reserve Cabernet Sauvignon,Pride Mountain Vineyards,2019,4.7,109,208.96,USD,"US Red, Rating >1, any price"
6005900,Jusqu'a l'Os,Sine Qua Non,2013,4.7,109,976.0,USD,"US Red, Rating >1, any price"
1194123,Isosceles Reserve,Justin,2007,4.7,108,179.0,USD,"US Red, Rating >1, any price"
1380850,State Lane Vineyard Cabernet Sauvignon Grand-Vin,Kapcsandy,2009,4.7,105,346.95,USD,"US Red, Rating >1, any price"
1321789,Aida Estate Cabernet Sauvignon,Vineyard 29,2012,4.7,104,233.0,USD,"US Red, Rating >1, any price"
1485049,The Flight,Screaming Eagle,2007,4.7,101,1000.0,USD,"US Red, Rating >1, any price"
10472050,The Warrior,Fortunate Son,2019,4.7,101,413.08,USD,"US Red, Rating >1, any price"
5412,HāLo,Trefethen,2016,4.7,101,304.95,USD,"US Red, Rating >1, any price"
5406358,Moonracer,Realm,2019,4.7,101,369.95,USD,"US Red, Rating >1, any price"
2233793,The Bard,Realm,2012,4.7,100,558.0,USD,"US Red, Rating >1, any price"
5281846,Stones No. 2,Fairchild Estate,2017,4.7,98,605.0,USD,"US Red, Rating >1, any price"
1923845,Cabernet Sauvignon,Mithra,2012,4.7,98,385.0,USD,"US Red, Rating >1, any price"
1637487,Cabernet Sauvignon,Roy Estate,2013,4.7,94,636.0,USD,"US Red, Rating >1, any price"
1871982,Stags Leap District Cabernet Sauvignon,Hall,2016,4.7,91,396.0,USD,"US Red, Rating >1, any price"
3886768,Houyi Vineyard Red,Nine Suns,2012,4.7,90,632.0,USD,"US Red, Rating >1, any price"
1145116,Melbury,BOND,2007,4.7,90,488.0,USD,"US Red, Rating >1, any price"
99224,Maya,Dalla Valle,2015,4.7,89,482.99,USD,"US Red, Rating >1, any price"
85944,Cabernet Sauvignon Mount Veeder,O'Shaughnessy,2008,4.7,86,228.95,USD,"US Red, Rating >1, any price"
9050019,Subir Syrah,Sine Qua Non,2016,4.7,82,379.99,USD,"US Red, Rating >1, any price"
1584286,Bettina Proprietary Red,Bryant Family Vineyard,2016,4.7,80,764.95,USD,"US Red, Rating >1, any price"
9332479,Pajarito del Amor,Sine Qua Non,2016,4.7,78,567.0,USD,"US Red, Rating >1, any price"
1770010,Farella Vineyard,Realm,2014,4.7,73,307.0,USD,"US Red, Rating >1, any price"
4667051,Julie's Creekside Vineyard Cabernet Sauvignon,Harris Estate Vineyards,2014,4.7,73,153.29,USD,"US Red, Rating >1, any price"
4098708,Beckstoffer To Kalon Vineyard Cabernet Sauvignon,Cliff Lede,2014,4.7,73,335.0,USD,"US Red, Rating >1, any price"
3233635,Nathan Coombs Estate Cabernet Sauvignon,Paul Hobbs,2015,4.7,70,384.95,USD,"US Red, Rating >1, any price"
2151988,Exzellenz Sacrashe Vineyard Red,Hall,2014,4.7,67,244.0,USD,"US Red, Rating >1, any price"
5593677,Heirloom Vineyard Cabernet Sauvignon,Kinsella Estates,2017,4.7,64,169.99,USD,"US Red, Rating >1, any price"
5210,LMV Salon,Larkmead,2016,4.7,64,181.0,USD,"US Red, Rating >1, any price"
8139295,M Syrah,Sine Qua Non,2015,4.7,63,396.0,USD,"US Red, Rating >1, any price"
1942497,Elevation 1147,David Arthur,2016,4.7,63,478.79,USD,"US Red, Rating >1, any price"
1664579,Cabernet Sauvignon,Gandona,2016,4.7,62,288.74,USD,"US Red, Rating >1, any price"
1956659,Cabernet Sauvignon,VHR,2019,4.7,61,299.97,USD,"US Red, Rating >1, any price"
10017445,The Third Twin Nuestra Senor del Tercer Gemelo,Sine Qua Non,2017,4.7,61,702.0,USD,"US Red, Rating >1, any price"
3561264,Social Currency,Dakota Shy,2019,4.7,60,205.0,USD,"US Red, Rating >1, any price"
4238403,Rainin Vineyard,Hall,2014,4.7,60,415.0,USD,"US Red, Rating >1, any price"
1694370,Cabernet Sauvignon,Brand,2018,4.7,59,294.39,USD,"US Red, Rating >1, any price"
6800223,Reserve Owner's Blend,Frank Family,2019,4.7,59,499.99,USD,"US Red, Rating >1, any price"
1240838,Beckstoffer To Kalon Cabernet Sauvignon,TOR,2019,4.7,56,400.0,USD,"US Red, Rating >1, any price"
2109986,Diamond Mountain District Cabernet Sauvignon,Lokoya,2016,4.7,55,717.0,USD,"US Red, Rating >1, any price"
2031830,Reserve Claret,Pride Mountain Vineyards,2017,4.7,54,339.0,USD,"US Red, Rating >1, any price"
1428694,Ardore Cabernet Sauvignon,Celani Family Vineyards,2011,4.7,51,420.0,USD,"US Red, Rating >1, any price"
3235285,Syrah,Andremily Wines,2012,4.7,51,219.99,USD,"US Red, Rating >1, any price"
2300275,Treehouse Pinot Noir,Cirq,2011,4.7,50,144.0,USD,"US Red, Rating >1, any price"
1472167,Pluribus,BOND,2018,4.7,48,838.95,USD,"US Red, Rating >1, any price"
1851016,Cuvée Katrina Eileen Cabernet Sauvignon,Buccella,2016,4.7,48,440.0,USD,"US Red, Rating >1, any price"
4860628,Tench Vineyard Cabernet Sauvignon,Bevan Cellars,2013,4.7,47,321.01,USD,"US Red, Rating >1, any price"
1514571,Cabernet Sauvignon,Grace Family Vineyards,2013,4.7,46,484.0,USD,"US Red, Rating >1, any price"
1364222,Cabernet Sauvignon,Barrett & Barrett,2009,4.7,44,509.0,USD,"US Red, Rating >1, any price"
1150478,Armada Vineyard Syrah,Cayuse Vineyards,2009,4.7,44,167.99,USD,"US Red, Rating >1, any price"
1173566,Matriarch,BOND,2017,4.7,43,779.0,USD,"US Red, Rating >1, any price"
1225285,Materium Cabernet Sauvignon,Maybach Family Vineyards,2018,4.7,43,399.95,USD,"US Red, Rating >1, any price"
1875980,IX Estate Syrah,Colgin,2016,4.7,43,383.0,USD,"US Red, Rating >1, any price"
2042254,Estate Cabernet Sauvignon,Vineyard 29,2014,4.7,43,349.97,USD,"US Red, Rating >1, any price"
9442052,Beckstoffer Bourn,Realm,2018,4.7,42,337.0,USD,"US Red, Rating >1, any price"
5599243,Beckstoffer Missouri Hopper Vineyard Cabernet Sauvignon,Amici,2015,4.7,42,433.07,USD,"US Red, Rating >1, any price"
2891466,Cabernet Sauvignon,Marciano Estate,2015,4.7,42,613.0,USD,"US Red, Rating >1, any price"
10081925,Samuel Brannan Vineyard Cabernet Sauvignon,Gagnon Kennedy,2021,4.7,41,172.5,USD,"US Red, Rating >1, any price"
94695,Cabernet Sauvignon Mon Chevalier,Morlet Family Vineyards,2016,4.7,41,199.9,USD,"US Red, Rating >1, any price"
1819992,Estate Cabernet Sauvignon,Vineyard 7 and 8,2018,4.7,40,420.99,USD,"US Red, Rating >1, any price"
1765750,Cabernet Sauvignon,Juslyn,2015,4.7,40,131.3,USD,"US Red, Rating >1, any price"
10365,State Lane Vineyard Roberta's Reserve,Kapcsandy,2010,4.7,40,899.99,USD,"US Red, Rating >1, any price"
1105492,Beckstoffer Georges III Vineyard Cabernet Sauvignon,Adobe Road,2017,4.7,40,139.99,USD,"US Red, Rating >1, any price"
10973399,Double Eagle Cabernet Sauvignon,Grieve Family Vineyard,2019,4.7,38,179.99,USD,"US Red, Rating >1, any price"
2626109,Phase V,Davis Estates,2017,4.7,38,259.97,USD,"US Red, Rating >1, any price"
4899155,Reserve,Kerr,2014,4.7,38,199.99,USD,"US Red, Rating >1, any price"
1235222,Booker Vineyard,Saxum,2017,4.7,38,382.0,USD,"US Red, Rating >1, any price"
1723140,Melanson Vineyard Cabernet Sauvignon,Pulido-Walker,2015,4.7,38,285.0,USD,"US Red, Rating >1, any price"
8025,Tychson Hill Vineyard Cabernet Sauvignon,Colgin,2010,4.7,38,445.0,USD,"US Red, Rating >1, any price"
9516673,Erba Vineyard Cabernet Sauvignon,Institution,2018,4.7,36,334.95,USD,"US Red, Rating >1, any price"
1241949,Cabernet Sauvignon,Au Sommet,2019,4.7,35,314.99,USD,"US Red, Rating >1, any price"
7735425,Rhadamanthus Cabernet Sauvignon,Kinsman Eades,2019,4.7,34,1152.0,USD,"US Red, Rating >1, any price"
5029795,Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon,Myriad,2018,4.7,34,549.0,USD,"US Red, Rating >1, any price"
4224582,Proprietary Blend,Brand,2018,4.7,34,296.0,USD,"US Red, Rating >1, any price"
1716123,Cabernet Sauvignon,Versant Vineyards,2006,4.7,33,288.0,USD,"US Red, Rating >1, any price"
11428241,Morgan's Way Vineyard Cabernet Sauvignon,Hundred Acre,2007,4.7,32,990.0,USD,"US Red, Rating >1, any price"
1908726,Cabernet Sauvignon Family Reserve Vineyard 887,Del Dotto,2019,4.7,32,442.0,USD,"US Red, Rating >1, any price"
4588587,The Naked Truth,Sine Qua Non,2005,4.7,32,1999.99,USD,"US Red, Rating >1, any price"
1675287,Cabernet Sauvignon,Fantesca Estate,2017,4.7,31,249.99,USD,"US Red, Rating >1, any price"
2029462,Hershey Vineyard Cabernet Sauvignon,Dana,2015,4.7,31,612.0,USD,"US Red, Rating >1, any price"
5290100,Dr. Crane Vineyard Cabernet Sauvignon,Arrow & Branch,2014,4.7,28,550.0,USD,"US Red, Rating >1, any price"
1754971,Estate Cabernet Franc,Vineyard 29,2009,4.7,27,207.0,USD,"US Red, Rating >1, any price"
1124676,Heart Stone Vineyard,Saxum,2005,4.7,27,202.0,USD,"US Red, Rating >1, any price"
2374330,Dangerous Birds Grenache,Sine Qua Non,2007,4.7,27,1519.0,USD,"US Red, Rating >1, any price"
8910514,Dr.Crane Vineyard Cabernet Sauvignon,Bevan Cellars,2018,4.7,26,699.97,USD,"US Red, Rating >1, any price"
8716406,Sugarloaf Vineyard Cabernet Sauvignon,Argot,2019,4.7,25,164.99,USD,"US Red, Rating >1, any price"
4139668,Cabernet Sauvignon Morlet Estate,Morlet Family Vineyards,2016,4.7,25,381.78,USD,"US Red, Rating >1, any price"
10505739,Distenta Grenache,Sine Qua Non,2021,4.7,25,309.0,USD,"US Red, Rating >1, any price"
1145391,Cabernet Sauvignon,Quilceda Creek,2022,4.6,7023,306.0,USD,"US Red, Rating >1, any price"
1957455,Estate Cabernet Sauvignon,Odette,2022,4.6,5108,259.58,USD,"US Red, Rating >1, any price"
2354831,Westside Road Neighbors Pinot Noir,Williams Selyem,2023,4.6,4561,219.99,USD,"US Red, Rating >1, any price"
1386095,Red,Cardinale,2021,4.6,4330,444.98,USD,"US Red, Rating >1, any price"
65064,Dancing Bear Ranch,Cakebread,2021,4.6,3413,199.99,USD,"US Red, Rating >1, any price"
17818,Volcanic Hill Cabernet Sauvignon,Diamond Creek,2021,4.6,2729,499.99,USD,"US Red, Rating >1, any price"
2679748,Napa Valley Cabernet Sauvignon,Revana,2021,4.6,2619,99.99,USD,"US Red, Rating >1, any price"
1936133,Cabernet Sauvignon Tomahawk Vineyard,Chimney Rock,2020,4.6,2056,169.99,USD,"US Red, Rating >1, any price"
735985,Black Label Cabernet Sauvignon,Turnbull,2021,4.6,1756,209.99,USD,"US Red, Rating >1, any price"
9958,Dominus (Christian Moueix),Dominus,2016,4.6,1450,419.99,USD,"US Red, Rating >1, any price"
2158160,Estate Bottled Cabernet Sauvignon,Far Niente,2014,4.6,1410,379.99,USD,"US Red, Rating >1, any price"
1708473,Estate Cabernet Sauvignon,Hourglass,2021,4.6,1369,224.95,USD,"US Red, Rating >1, any price"
1808235,Reserve,Leonetti,2021,4.6,1306,262.49,USD,"US Red, Rating >1, any price"
