ID,Name,Winery,Year,Rating,Rates_count,Price,Currency,Discovery_Params
1164057,Chardonnay,Shibumi Knoll Vineyards,2021,4.5,609,104.99,USD,"US White, Rating >1, any price"
1732460,Estate Chardonnay,Vineyard 7 and 8,2021,4.5,347,170.99,USD,"US White, Rating >1, any price"
1524517,Sauvignon Blanc,Screaming Eagle,2013,4.5,228,8426.24,USD,"US White, Rating >1, any price"
5343233,Sonoma Coast Chardonnay,Aubert,2018,4.5,200,152.0,USD,"US White, Rating >1, any price"
9190,McCrea Vineyard Chardonnay,Kistler,2019,4.5,180,171.0,USD,"US White, Rating >1, any price"
2052637,One Sixteen Chardonnay,Kosta Browne,2019,4.5,179,105.0,USD,"US White, Rating >1, any price"
11142230,Distenta White,Sine Qua Non,2022,4.5,165,299.99,USD,"US White, Rating >1, any price"
5612703,Hudson Vineyard Chardonnay,Aubert,2019,4.5,161,238.0,USD,"US White, Rating >1, any price"
79767,Sauvignon Blanc,Eisele Vineyard,2018,4.5,141,144.0,USD,"US White, Rating >1, any price"
1181235,La Carriere Chardonnay,Peter Michael,2015,4.5,132,176.0,USD,"US White, Rating >1, any price"
1223776,Vine Hill Vineyard Chardonnay,Kistler,2018,4.5,104,150.0,USD,"US White, Rating >1, any price"
1229656,Hudson Vineyard Chardonnay,Kistler,2017,4.5,99,139.0,USD,"US White, Rating >1, any price"
9197,Hyde Vineyard Chardonnay,Kistler,2018,4.5,96,198.0,USD,"US White, Rating >1, any price"
5926683,Bootlegger's Hill Chardonnay,Kosta Browne,2020,4.5,78,144.0,USD,"US White, Rating >1, any price"
7667520,Russian River Chardonnay,Aubert,2019,4.5,68,259.0,USD,"US White, Rating >1, any price"
5995470,Ritchie Vineyard Chardonnay,Boich Family Cellar,2021,4.5,65,149.97,USD,"US White, Rating >1, any price"
7335912,Cerise Vineyard Chardonnay,Kosta Browne,2019,4.5,60,133.0,USD,"US White, Rating >1, any price"
1554315,Trenton Roadhouse Chardonnay,Kistler,2018,4.5,59,198.0,USD,"US White, Rating >1, any price"
1680312,Three Sisters Vineyard Chardonnay,Marcassin,2009,4.5,50,331.0,USD,"US White, Rating >1, any price"
8456162,Rued Vineyard Chardonnay,Kerr,2021,4.5,49,69.99,USD,"US White, Rating >1, any price"
1807906,Savoy Chardonnay,Radio-Coteau,2017,4.5,44,80.0,USD,"US White, Rating >1, any price"
10216358,Park Avenue,Aubert,2021,4.5,42,313.0,USD,"US White, Rating >1, any price"
5394247,Fidelio,Realm,2022,4.5,40,142.0,USD,"US White, Rating >1, any price"
7036076,Kistler Vineyard Chardonnay,Kistler,2018,4.5,38,182.0,USD,"US White, Rating >1, any price"
2191310,Chardonnay,Fantesca Estate,2021,4.5,36,52.32,USD,"US White, Rating >1, any price"
1878528,Lewis Vineyard Chardonnay Reserve,Frank Family,2022,4.5,33,74.95,USD,"US White, Rating >1, any price"
8048737,James Berry Vineyard White,Saxum,2019,4.5,32,155.0,USD,"US White, Rating >1, any price"
82094,Backward & Forward,Sine Qua Non,1998,4.5,28,699.99,USD,"US White, Rating >1, any price"
82065,The Boot,Sine Qua Non,2000,4.5,28,649.99,USD,"US White, Rating >1, any price"
2016391,Ritchie Vineyard Chardonnay,Bevan Cellars,2015,4.5,28,80.0,USD,"US White, Rating >1, any price"
4537809,Experiment White Blend,Ovid,2016,4.5,28,89.95,USD,"US White, Rating >1, any price"
7164261,Jennifer’s Chardonnay,Hartford Court,2017,4.5,27,119.99,USD,"US White, Rating >1, any price"
4100139,Banfield Vineyard Chardonnay,Arista,2018,4.5,26,125.0,USD,"US White, Rating >1, any price"
1956678,Alpine Vineyard Chardonnay,Rhys Vineyards,2014,4.5,26,160.42,USD,"US White, Rating >1, any price"
1099039,Stone Côte Vineyard Chardonnay,Hartford Court,2017,4.5,25,99.99,USD,"US White, Rating >1, any price"
11121460,George Menini Estate Chardonnay,Paul Hobbs,2021,4.5,25,108.48,USD,"US White, Rating >1, any price"
1155762,Les Noisetiers,Kistler,2023,4.4,8943,79.99,USD,"US White, Rating >1, any price"
2103607,Chardonnay,Kistler,2023,4.4,2154,82.46,USD,"US White, Rating >1, any price"
64934,Chardonnay Reserve,Cakebread,2022,4.4,1942,66.9,USD,"US White, Rating >1, any price"
6817038,Wester Reach Chardonnay,DuMOL,2023,4.4,1209,81.6,USD,"US White, Rating >1, any price"
2968566,Chardonnay,Sea Smoke,2022,4.4,1058,89.9,USD,"US White, Rating >1, any price"
1628815,Sigrid Chardonnay,Bergström,2021,4.4,986,125.0,USD,"US White, Rating >1, any price"
17940,Isobel Chardonnay,DuMOL,2022,4.4,632,69.99,USD,"US White, Rating >1, any price"
2751125,Chardonnay,Wayfarer,2022,4.4,616,117.69,USD,"US White, Rating >1, any price"
17943,Chloe Chardonnay,DuMOL,2022,4.4,569,89.99,USD,"US White, Rating >1, any price"
2622891,Le Souvenir Sierra Madre Vineyard Chardonnay,Paul Lato,2022,4.4,545,82.79,USD,"US White, Rating >1, any price"
2419038,Estate Chardonnay (Cave Fermented),Jarvis,2020,4.4,534,106.66,USD,"US White, Rating >1, any price"
1698514,Richard Dinner Vineyard Chardonnay,Paul Hobbs,2019,4.4,524,116.0,USD,"US White, Rating >1, any price"
1978774,Georgia Sauvignon Blanc,Lail Vineyards,2021,4.4,498,203.99,USD,"US White, Rating >1, any price"
11238,Upper Barn Chardonnay,Stonestreet,2019,4.4,481,172.99,USD,"US White, Rating >1, any price"
3232021,Edward James Estate Chardonnay,Paul Hobbs,2021,4.4,471,108.48,USD,"US White, Rating >1, any price"
3396348,Reserve Chardonnay,Odette,2022,4.4,451,101.28,USD,"US White, Rating >1, any price"
5637316,Narrow Gauge,Croix Estate,2023,4.4,418,58.33,USD,"US White, Rating >1, any price"
1779799,Estate Sauvignon Blanc,Arkenstone,2020,4.4,396,129.99,USD,"US White, Rating >1, any price"
3231995,Ellen Lane Estate Chardonnay,Paul Hobbs,2019,4.4,362,132.0,USD,"US White, Rating >1, any price"
2623078,Lillie,Larkmead,2021,4.4,324,95.83,USD,"US White, Rating >1, any price"
11639,Chardonnay,Kongsgaard,2020,4.4,265,262.49,USD,"US White, Rating >1, any price"
8164925,Bentrock Vineyard Chardonnay,Racines,2022,4.4,261,119.43,USD,"US White, Rating >1, any price"
3935983,Silver Eagle Vineyard Chardonnay,Ferren,2017,4.4,178,164.0,USD,"US White, Rating >1, any price"
7318108,Cuvée Number Five Chardonnay,Cattleya,2022,4.4,164,71.18,USD,"US White, Rating >1, any price"
1635172,East of Eden Pisoni Vineyard Chardonnay,Paul Lato,2022,4.4,158,133.19,USD,"US White, Rating >1, any price"
6858264,Chardonnay,Ferren,2021,4.4,151,104.99,USD,"US White, Rating >1, any price"
97764,Whitney's Vineyard Chardonnay,Fisher Vineyards,2015,4.4,143,77.99,USD,"US White, Rating >1, any price"
3645157,Coeur à Coeur,Peter Michael,2021,4.4,141,154.0,USD,"US White, Rating >1, any price"
1653335,Estate Chardonnay,Pisoni Vineyards,2022,4.4,126,60.51,USD,"US White, Rating >1, any price"
4800918,Nobles Vineyard Chardonnay,B Wise,2021,4.4,118,74.95,USD,"US White, Rating >1, any price"
6880,L'Après-Midi Sauvignon Blanc,Peter Michael,2020,4.4,116,73.59,USD,"US White, Rating >1, any price"
7442579,UV Vineyard Chardonnay,Carte Blanche,2022,4.4,115,125.0,USD,"US White, Rating >1, any price"
7045327,Chardonnay,Little Boat,2023,4.4,109,27.95,USD,"US White, Rating >1, any price"
10567447,Walking On Venice Beach Sauvignon Blanc,Summer Dreams,2022,4.4,107,143.74,USD,"US White, Rating >1, any price"
2530730,Sweetwater Chardonnay,J. Rochioli,2016,4.4,100,103.0,USD,"US White, Rating >1, any price"
1410230,River Block Chardonnay,J. Rochioli,2014,4.4,97,135.0,USD,"US White, Rating >1, any price"
7113494,Grower Collection Calesa Vineyard Chardonnay,Chappellet,2019,4.4,89,68.99,USD,"US White, Rating >1, any price"
8816897,Skycrest Vineyard,Maggy Hawk,2018,4.4,87,68.83,USD,"US White, Rating >1, any price"
99772,Estate Chardonnay,Gemstone,2018,4.4,85,99.74,USD,"US White, Rating >1, any price"
6716129,Cuvée Louisa Goldrock Estate Chardonnay,Paul Hobbs,2019,4.4,81,172.0,USD,"US White, Rating >1, any price"
1575343,Eterium Chardonnay,Maybach Family Vineyards,2019,4.4,79,152.95,USD,"US White, Rating >1, any price"
6137451,El Diablo Vineyard Chardonnay,Arista,2021,4.4,77,139.0,USD,"US White, Rating >1, any price"
88277,Amalia Chardonnay,Palmaz,2019,4.4,76,85.0,USD,"US White, Rating >1, any price"
5332683,Trinity Blanc,Progeny,2013,4.4,75,174.95,USD,"US White, Rating >1, any price"
4873593,B.A. Thieriot Vineyard Chardonnay,Senses Wines,2019,4.4,74,190.04,USD,"US White, Rating >1, any price"
5067,Napa Valley Chardonnay,Pahlmeyer,2022,4.4,73,119.99,USD,"US White, Rating >1, any price"
87357,Richard Dinner Vineyard Cuvée Agustina Chardonnay,Paul Hobbs,2017,4.4,72,135.0,USD,"US White, Rating >1, any price"
5500341,Chardonnay,Hertelendy,2016,4.4,68,83.99,USD,"US White, Rating >1, any price"
8967606,Goldberg Variations Hyde Vineyard Chardonnay,Paul Lato,2022,4.4,67,98.0,USD,"US White, Rating >1, any price"
3899490,Old Wente Chardonnay,Lynmar Estate,2016,4.4,66,64.99,USD,"US White, Rating >1, any price"
4559217,Rachael's Vineyard Chardonnay,J. Rochioli,2017,4.4,63,113.0,USD,"US White, Rating >1, any price"
9655238,Winemaker's Release Limited No. 40 Edition Estate Chardonnay,Sonoma-Cutrer,2019,4.4,59,70.0,USD,"US White, Rating >1, any price"
5964780,Blanc Slate Sauvignon Blanc,Laurel Glen,2021,4.4,58,48.39,USD,"US White, Rating >1, any price"
1690684,Drake Estate Vineyard Chardonnay,Williams Selyem,2021,4.4,57,110.03,USD,"US White, Rating >1, any price"
6397204,El Diablo Chardonnay,Kosta Browne,2018,4.4,55,144.0,USD,"US White, Rating >1, any price"
1187605,Wildcat Mountain Vineyard Chardonnay,MacRostie,2018,4.4,51,60.0,USD,"US White, Rating >1, any price"
10490770,Chenin Blanc,Hope Well,2021,4.4,47,54.33,USD,"US White, Rating >1, any price"
2852834,Chardonnay,Gandona,2019,4.4,44,83.99,USD,"US White, Rating >1, any price"
11822051,Eola Springs Vineyard Chardonnay,Day Wines,2021,4.4,44,55.25,USD,"US White, Rating >1, any price"
12011090,White Cuvée,Andremily Wines,2021,4.4,39,109.48,USD,"US White, Rating >1, any price"
5367911,Belle de Jour Duvarita Vineyard Chardonnay,Paul Lato,2016,4.4,39,91.99,USD,"US White, Rating >1, any price"
8805884,Encosta Chardonnay,Gandona,2018,4.4,37,66.0,USD,"US White, Rating >1, any price"
1911274,Estate Grown Chardonnay,J. Rochioli,2022,4.4,36,73.49,USD,"US White, Rating >1, any price"
3764331,Estate Chardonnay,Merry Edwards,2023,4.4,35,53.99,USD,"US White, Rating >1, any price"
12512928,The Sun Also Rises Chardonnay,Summer Dreams,2023,4.4,35,119.99,USD,"US White, Rating >1, any price"
8468581,Cuvée Susan Hyde Vineyard Chardonnay,TOR,2022,4.4,35,119.0,USD,"US White, Rating >1, any price"
89498,Carneros Estate Chardonnay,Donum,2021,4.4,35,89.98,USD,"US White, Rating >1, any price"
1632691,Olivet Lane Vineyard Chardonnay,Gary Farrell,2019,4.4,34,71.25,USD,"US White, Rating >1, any price"
7309055,It's All Good Talley Oliver's Vineyard Chardonnay,Paul Lato,2019,4.4,34,64.99,USD,"US White, Rating >1, any price"
7581150,White,Faethm - Fingers Crossed,2018,4.4,32,229.0,USD,"US White, Rating >1, any price"
5982432,Single Vineyard Reserve Chardonnay,Donum,2021,4.4,31,89.99,USD,"US White, Rating >1, any price"
6764001,Three Sisters Vineyard Chardonnay,Williams Selyem,2016,4.4,30,92.0,USD,"US White, Rating >1, any price"
6592355,Russian River Valley Chardonnay,Donum,2018,4.4,29,127.0,USD,"US White, Rating >1, any price"
2448393,Sanford & Benedict Vineyard Chardonnay,Chanin,2021,4.4,29,64.39,USD,"US White, Rating >1, any price"
10117973,Domaine Jean Francois Sanford & Benedict Proprietor's Vineyard The Twelve Rows Chardonnay,Sanford,2019,4.4,28,126.46,USD,"US White, Rating >1, any price"
1772501,La Source Seven Springs Vineyard Chardonnay,Evening Land,2021,4.4,27,62.7,USD,"US White, Rating >1, any price"
5361956,Dutton Ranch Rued Vineyard Chardonnay,Chateau Boswell,2012,4.4,26,78.99,USD,"US White, Rating >1, any price"
2491214,Estate Sauvignon Blanc,Hourglass,2023,4.4,26,44.99,USD,"US White, Rating >1, any price"
1249257,Asatsuyu Sauvignon Blanc,Kenzo Estate,2024,4.3,8084,110.24,USD,"US White, Rating >1, any price"
1612075,Chardonnay (Hyde Vineyard),HDV,2022,4.3,3421,94.0,USD,"US White, Rating >1, any price"
87361,Chardonnay,Paul Hobbs,2022,4.3,2561,54.95,USD,"US White, Rating >1, any price"
12372,Chardonnay,Alpha Omega,2022,4.3,2311,84.95,USD,"US White, Rating >1, any price"
1084436,Chardonnay,Hanzell,2021,4.3,1832,78.78,USD,"US White, Rating >1, any price"
2207906,Chardonnay Hyde Vineyard,Ramey,2003,4.3,1604,133.0,USD,"US White, Rating >1, any price"
1478638,River Road Ranch Sauvignon Blanc,Trione,2023,4.3,1423,29.99,USD,"US White, Rating >1, any price"
5602,Chardonnay,Rombauer Vineyards,2022,4.3,1419,57.49,USD,"US White, Rating >1, any price"
7001,Salus Estate Chardonnay,Staglin,2023,4.3,1240,73.99,USD,"US White, Rating >1, any price"
1936529,Unoaked Chardonnay,Williams Selyem,2023,4.3,1230,110.83,USD,"US White, Rating >1, any price"
2359546,Fanucchi-Wood Road Trousseau Gris,Jolie-Laide,2024,4.3,1215,30.99,USD,"US White, Rating >1, any price"
2368223,Jayson Chardonnay,Pahlmeyer,2022,4.3,1185,46.19,USD,"US White, Rating >1, any price"
1985807,Four Hearts Vineyards Chardonnay,Hartford Court,2021,4.3,1026,49.95,USD,"US White, Rating >1, any price"
1697,Chardonnay,Chateau Montelena,2020,4.3,979,69.98,USD,"US White, Rating >1, any price"
4723,Sonoma Coast Chardonnay,Flowers,2021,4.3,978,57.49,USD,"US White, Rating >1, any price"
4216542,Sauvignon Blanc,Sinegal Estate,2023,4.3,814,39.97,USD,"US White, Rating >1, any price"
3090,Silhouette Chardonnay,Merryvale,2022,4.3,801,100.83,USD,"US White, Rating >1, any price"
4116640,Hyde Vineyard Chardonnay,Patz & Hall,2019,4.3,741,79.99,USD,"US White, Rating >1, any price"
1605392,Summum  Seven Springs Vineyard Chardonnay,Evening Land,2021,4.3,649,112.54,USD,"US White, Rating >1, any price"
1149986,Wild Yeast Chardonnay,Miner,2020,4.3,621,69.99,USD,"US White, Rating >1, any price"
1692700,Sonoma Chardonnay,Lewis Cellars,2022,4.3,588,64.0,USD,"US White, Rating >1, any price"
6085626,Gap’s Crown Vineyard Chardonnay,Three Sticks,2022,4.3,513,69.17,USD,"US White, Rating >1, any price"
2710310,Olivet Lane Chardonnay,Merry Edwards,2021,4.3,494,95.99,USD,"US White, Rating >1, any price"
8322,Sauvignon Blanc Mt. Veeder,Rudd,2021,4.3,486,184.17,USD,"US White, Rating >1, any price"
4304,Heintz Vineyard Chardonnay,Williams Selyem,2021,4.3,469,139.17,USD,"US White, Rating >1, any price"
5828845,The Lioness Chardonnay,The Hess Collection,2022,4.3,456,66.95,USD,"US White, Rating >1, any price"
5441795,Hyde Vineyard Chardonnay,Ram's Gate,2021,4.3,443,80.99,USD,"US White, Rating >1, any price"
4676370,Chardonnay,Beaux Frères,2022,4.3,424,119.0,USD,"US White, Rating >1, any price"
6603972,Rochioli Vineyard Chardonnay,Ramey,2022,4.3,413,91.99,USD,"US White, Rating >1, any price"
3588460,Sauvignon Blanc,Accendo Cellars,2022,4.3,412,79.9,USD,"US White, Rating >1, any price"
7638064,Carbone Chardonnay,Favia,2021,4.3,384,64.97,USD,"US White, Rating >1, any price"
2774007,Chardonnay,O'Shaughnessy,2023,4.3,355,84.4,USD,"US White, Rating >1, any price"
8280059,Chardonnay,Flowers,2023,4.3,355,54.99,USD,"US White, Rating >1, any price"
8802,Quail Hill Vineyard Chardonnay,Lynmar Estate,2021,4.3,347,76.99,USD,"US White, Rating >1, any price"
3232027,Ross Station Estate Chardonnay,Paul Hobbs,2022,4.3,337,67.97,USD,"US White, Rating >1, any price"
1364859,Olivet Lane Vineyard Chardonnay,Pellegrini,2022,4.3,333,26.99,USD,"US White, Rating >1, any price"
1386449,Freestone Vineyards Chardonnay,Joseph Phelps Vineyards,2018,4.3,330,54.99,USD,"US White, Rating >1, any price"
6610881,EGW,00 Wines,2021,4.3,323,262.2,USD,"US White, Rating >1, any price"
6725643,Grower Collection Sangiacomo Vineyard Chardonnay,Chappellet,2023,4.3,314,53.99,USD,"US White, Rating >1, any price"
4444334,Horseshoe Vineyard Chardonnay,Rhys Vineyards,2021,4.3,304,151.92,USD,"US White, Rating >1, any price"
6410729,Candied Mushroom White,Teutonic,2024,4.3,301,35.67,USD,"US White, Rating >1, any price"
1734,The Nth Degree Chardonnay,Wente Vineyards,2020,4.3,299,72.95,USD,"US White, Rating >1, any price"
3220025,Chardonnay Woolsey Road Vineyard,Ramey,2020,4.3,293,69.95,USD,"US White, Rating >1, any price"
1836698,Chardonnay,Davis Estates,2021,4.3,290,57.74,USD,"US White, Rating >1, any price"
1099033,Seascape Vineyard Chardonnay,Hartford Court,2022,4.3,275,73.59,USD,"US White, Rating >1, any price"
3054061,Wingtine Chardonnay,Radio-Coteau,2016,4.3,264,67.0,USD,"US White, Rating >1, any price"
2068674,Le Bon Climat Chardonnay,Clendenen Family Vineyards,2018,4.3,255,64.7,USD,"US White, Rating >1, any price"
5675848,Sisters Chardonnay,Lingua Franca,2022,4.3,251,71.99,USD,"US White, Rating >1, any price"
7144979,Brown Ranch Vineyard Chardonnay,Venge Vineyards,2022,4.3,244,57.74,USD,"US White, Rating >1, any price"
4883685,Jos. Belli Vineyards Chardonnay,Amapola Creek,2018,4.3,237,46.99,USD,"US White, Rating >1, any price"
5005588,Ritchie Vineyard Chardonnay,Arista,2019,4.3,229,97.9,USD,"US White, Rating >1, any price"
1517966,West Block Chardonnay,Knights Bridge,2021,4.3,226,100.79,USD,"US White, Rating >1, any price"
5047297,Elton Vineyard Chardonnay,Lavinea,2019,4.3,218,68.65,USD,"US White, Rating >1, any price"
2686626,Josef Vineyard Riesling,Hermann J. Wiemer,2023,4.3,216,56.26,USD,"US White, Rating >1, any price"
8809,La Sereinité Chardonnay,Lynmar Estate,2017,4.3,214,64.99,USD,"US White, Rating >1, any price"
85560,Chardonnay (DuBrul Vineyard),Côte Bonneville,2018,4.3,210,51.99,USD,"US White, Rating >1, any price"
4482665,X Novo Chardonnay,Walter Scott,2022,4.3,208,99.99,USD,"US White, Rating >1, any price"
2630356,Bacigalupi Vineyard Chardonnay,Peter Paul,2021,4.3,199,59.99,USD,"US White, Rating >1, any price"
5390447,Charles Heintz Vineyard Chardonnay,Senses Wines,2020,4.3,193,82.94,USD,"US White, Rating >1, any price"
4211152,Chardonnay,Gran Moraine,2017,4.3,187,58.33,USD,"US White, Rating >1, any price"
1839613,Evenstad Reserve Chardonnay,Domaine Serene,2019,4.3,177,73.49,USD,"US White, Rating >1, any price"
4436794,Los Alamos Vineyard Chardonnay,Chanin,2019,4.3,171,45.99,USD,"US White, Rating >1, any price"
1726079,Chardonnay,Hudson,2021,4.3,167,73.59,USD,"US White, Rating >1, any price"
3433886,Sauvignon Blanc,Coup de Foudre,2023,4.3,165,69.99,USD,"US White, Rating >1, any price"
6427354,VGW,00 Wines,2018,4.3,162,173.0,USD,"US White, Rating >1, any price"
5012524,Reserve Chardonnay,Lewis Cellars,2021,4.3,161,89.99,USD,"US White, Rating >1, any price"
9754914,Myrna Chardonnay,Far Mountain,2019,4.3,130,35.19,USD,"US White, Rating >1, any price"
9944964,Jannine Bovet Reserve Sauvignon Blanc,Round Pond Estate,2023,4.3,123,52.43,USD,"US White, Rating >1, any price"
11231923,Lady Marjorie Cuvée Chardonnay,Raen,2023,4.3,123,79.99,USD,"US White, Rating >1, any price"
8841317,Old Eight Cut Chardonnay,Hundred Suns,2022,4.3,122,41.99,USD,"US White, Rating >1, any price"
1679249,Chardonnay,Tenor,2014,4.3,121,52.49,USD,"US White, Rating >1, any price"
1394813,Sun Chase Vineyard Chardonnay,Guarachi,2020,4.3,118,64.99,USD,"US White, Rating >1, any price"
5144873,Animo Heritage Sauvignon Blanc,Michael Mondavi,2020,4.3,115,73.49,USD,"US White, Rating >1, any price"
7497,Diana's Chardonnay,Testarossa Winery,2016,4.3,111,73.0,USD,"US White, Rating >1, any price"
1813266,Sanford & Benedict Chardonnay,Sandhi,2017,4.3,111,49.95,USD,"US White, Rating >1, any price"
8862209,Chardonnay,Chev,2020,4.3,108,113.0,USD,"US White, Rating >1, any price"
7727089,Sea Bed Chardonnay,Radio-Coteau,2020,4.3,103,99.59,USD,"US White, Rating >1, any price"
5097500,Campbell Ranch Vineyard Chardonnay,Alma Fria,2016,4.3,102,57.0,USD,"US White, Rating >1, any price"
6523494,UV Vineyard Chardonnay,Maxem,2021,4.3,100,99.74,USD,"US White, Rating >1, any price"
1273890,Dollarhide Sauvignon Blanc,St. Supéry,2022,4.3,94,29.89,USD,"US White, Rating >1, any price"
1453264,Bien Nacido Vineyard Chardonnay,Chanin,2021,4.3,89,64.39,USD,"US White, Rating >1, any price"
2002946,Unoaked Chardonnay,Pellegrini,2016,4.3,87,34.99,USD,"US White, Rating >1, any price"
11716168,Fumé Blanc,Quilt,2021,4.3,86,37.98,USD,"US White, Rating >1, any price"
6773337,Sangiacomo Vineyards Roberts Road Chardonnay,Adobe Road,2019,4.3,86,39.99,USD,"US White, Rating >1, any price"
10266590,HJW Flower Day Riesling,Hermann J. Wiemer,2019,4.3,82,37.42,USD,"US White, Rating >1, any price"
2297609,Chardonnay Proprietor Selection,Rombauer Vineyards,2022,4.3,79,84.99,USD,"US White, Rating >1, any price"
2526438,Paris Tasting Commemorative Chardonnay,Grgich Hills,2020,4.3,74,129.99,USD,"US White, Rating >1, any price"
4835453,South River Vineyard Chardonnay,J. Rochioli,2014,4.3,74,119.0,USD,"US White, Rating >1, any price"
4953206,Chardonnay,The Vineyard House,2019,4.3,73,125.99,USD,"US White, Rating >1, any price"
8404818,Jurassic Park Chenin Blanc,Enfield Wine Co.,2022,4.3,72,44.2,USD,"US White, Rating >1, any price"
3941,Viognier (Signature),Darioush,2023,4.3,70,68.2,USD,"US White, Rating >1, any price"
7010733,Sauvignon Blanc,Brilliant Mistake,2023,4.3,69,82.99,USD,"US White, Rating >1, any price"
9343232,Quartz Creek Chardonnay,Heitz Cellar,2020,4.3,69,77.95,USD,"US White, Rating >1, any price"
1230246,Louise Riesling,Palmaz,2018,4.3,68,79.99,USD,"US White, Rating >1, any price"
6314564,Bunker Hill Chardonnay,Lingua Franca,2021,4.3,67,61.99,USD,"US White, Rating >1, any price"
2730498,Alesia Alder Springs Vineyard Chardonnay,Rhys Vineyards,2012,4.3,65,57.0,USD,"US White, Rating >1, any price"
8375008,Docs Ranch JoAnn's Block Chardonnay,Cobb,2017,4.3,61,78.99,USD,"US White, Rating >1, any price"
2426441,Chardonnay,Hirsch Vineyards,2017,4.3,61,78.0,USD,"US White, Rating >1, any price"
8424926,Sauvignon Blanc,Dogwood & Thistle,2023,4.3,60,27.29,USD,"US White, Rating >1, any price"
7447613,Justice Vineyard Chardonnay,Walter Scott,2021,4.3,60,104.58,USD,"US White, Rating >1, any price"
7619027,Fossil Vineyard Riesling,Galen Glen,2022,4.3,59,25.32,USD,"US White, Rating >1, any price"
7970341,Sun Chase Vineyard Chardonnay,La Follette,2021,4.3,59,51.44,USD,"US White, Rating >1, any price"
1747898,Sauvignon Blanc,Cliff Lede,2023,4.3,57,34.49,USD,"US White, Rating >1, any price"
4478067,Hapgood Chardonnay,Brewer-Clifton,2014,4.3,56,78.0,USD,"US White, Rating >1, any price"
10393334,Hyde Vineyard Chardonnay,Nid Tissé,2019,4.3,55,74.95,USD,"US White, Rating >1, any price"
1360517,Napa Chardonnay,Lewis Cellars,2021,4.3,55,65.96,USD,"US White, Rating >1, any price"
